# Genome version: Mus musculus (mm10)
#Peak_mid_point	subclass(label1#label2)
chr1:86211267	active;shared
chr18:64265056	active;shared
chr18:64493081	active;shared
chr18:65035812	active;shared
chr18:65527926	active;shared
chr18:66022820	active;shared
chr18:66023385	active;shared
chr18:66703373	active;shared
chr18:67271186	active;shared
chr18:68236103	active;shared
chr18:68632929	active;shared
chr18:69519576	active;shared
chr18:69592907	active;shared
chr18:69613921	active;shared
chr18:69675281	active;shared
chr1:87037010	active;shared
chr1:87170634	active;shared
chr18:74025947	active;shared
chr18:74781382	active;shared
chr18:74907430	active;shared
chr18:75398634	active;shared
chr18:75802705	active;shared
chr18:7618587	active;shared
chr18:76186037	active;shared
chr18:76245073	active;shared
chr18:76379091	active;shared
chr18:76534056	active;shared
chr18:76633235	active;shared
chr18:76988191	active;shared
chr18:76988638	active;shared
chr18:77732961	active;shared
chr18:78984577	active;shared
chr18:80220486	active;shared
chr18:80534197	active;shared
chr18:81925279	active;shared
chr18:82477548	active;shared
chr18:82911433	active;shared
chr18:83928600	active;shared
chr18:84598860	active;shared
chr18:84768985	active;shared
chr1:88577362	active;shared
chr1:89417012	active;shared
chr1:89671764	active;shared
chr1:89689979	active;shared
chr1:89768707	active;shared
chr18:9779199	active;shared
chr1:89848404	active;shared
chr1:89849232	active;shared
chr1:89865913	active;shared
chr1:89880276	active;shared
chr1:89941567	active;shared
chr19:10277520	active;shared
chr1:91038863	active;shared
chr19:10395286	active;shared
chr19:12794370	active;shared
chr19:14426476	active;shared
chr19:14506352	active;shared
chr19:14508989	active;shared
chr19:14777497	active;shared
chr19:14888934	active;shared
chr19:14890527	active;shared
chr19:14890832	active;shared
chr19:14891304	active;shared
chr19:14891835	active;shared
chr19:16188573	active;shared
chr19:16354024	active;shared
chr19:19040925	active;shared
chr1:92061886	active;shared
chr19:21587657	active;shared
chr19:22554523	active;shared
chr19:22701248	active;shared
chr19:23076008	active;shared
chr19:23468009	active;shared
chr19:24140481	active;shared
chr19:24200763	active;shared
chr1:92439030	active;shared
chr19:25241633	active;shared
chr19:25602124	active;shared
chr19:26869740	active;shared
chr19:28366222	active;shared
chr19:28579772	active;shared
chr19:28580055	active;shared
chr19:30506292	active;shared
chr19:31107733	active;shared
chr19:32298469	active;shared
chr19:32381562	active;shared
chr19:32778376	active;shared
chr19:37264534	active;shared
chr19:38298524	active;shared
chr19:38368637	active;shared
chr19:40415301	active;shared
chr19:40434286	active;shared
chr19:41716440	active;shared
chr19:41934335	active;shared
chr19:43629405	active;shared
chr19:44808986	active;shared
chr19:44882855	active;shared
chr19:45143693	active;shared
chr19:45235940	active;shared
chr19:45293688	active;shared
chr19:45476323	active;shared
chr19:45549306	active;shared
chr19:45596250	active;shared
chr19:45607566	active;shared
chr19:45854585	active;shared
chr19:4629047	active;shared
chr19:47291463	active;shared
chr19:47471758	active;shared
chr19:47835724	active;shared
chr19:48116003	active;shared
chr19:48238504	active;shared
chr19:48631120	active;shared
chr19:49540137	active;shared
chr19:49989330	active;shared
chr1:9517278	active;shared
chr19:53711259	active;shared
chr19:54127666	active;shared
chr19:55491942	active;shared
chr19:55556499	active;shared
chr19:56773760	active;shared
chr19:57455445	active;shared
chr19:57455729	active;shared
chr19:5846135	active;shared
chr19:58888395	active;shared
chr19:60054247	active;shared
chr19:60148582	active;shared
chr19:60159883	active;shared
chr19:6349031	active;shared
chr19:6513776	active;shared
chr19:7138462	active;shared
chr19:7183595	active;shared
chr19:7313999	active;shared
chr19:7605278	active;shared
chr1:97916402	active;shared
chr1:97929751	active;shared
chr1:98047886	active;shared
chr19:8880270	active;shared
chr2:10143026	active;shared
chr2:102048687	active;shared
chr2:102117923	active;shared
chr2:102138349	active;shared
chr2:103572479	active;shared
chr2:103682279	active;shared
chr2:103683175	active;shared
chr2:10385133	active;shared
chr2:105397702	active;shared
chr2:105612289	active;shared
chr2:105677977	active;shared
chr2:106756612	active;shared
chr2:106830110	active;shared
chr2:109942306	active;shared
chr2:109956785	active;shared
chr2:111601066	active;shared
chr2:112674840	active;shared
chr2:113539097	active;shared
chr2:115852192	active;shared
chr2:116075856	active;shared
chr2:116107035	active;shared
chr2:116877496	active;shared
chr2:116907724	active;shared
chr2:119327034	active;shared
chr2:120539530	active;shared
chr2:121272113	active;shared
chr2:121765063	active;shared
chr2:12182624	active;shared
chr2:12316535	active;shared
chr2:123364390	active;shared
chr2:124637233	active;shared
chr2:125124961	active;shared
chr2:127608350	active;shared
chr2:128304149	active;shared
chr2:132721454	active;shared
chr2:133635633	active;shared
chr2:136511323	active;shared
chr2:136854794	active;shared
chr2:137093366	active;shared
chr2:140653646	active;shared
chr2:142335142	active;shared
chr2:142335620	active;shared
chr2:142590349	active;shared
chr2:143684705	active;shared
chr2:143915998	active;shared
chr2:144676992	active;shared
chr2:146169559	active;shared
chr2:146302497	active;shared
chr2:146330958	active;shared
chr2:146337217	active;shared
chr2:150024026	active;shared
chr2:15067655	active;shared
chr2:151631958	active;shared
chr2:152089185	active;shared
chr2:152139336	active;shared
chr2:153168290	active;shared
chr2:154540777	active;shared
chr2:154732111	active;shared
chr2:155949566	active;shared
chr2:156144821	active;shared
chr2:156434785	active;shared
chr2:157517684	active;shared
chr2:157705622	active;shared
chr2:158595328	active;shared
chr2:159514123	active;shared
chr2:162662803	active;shared
chr2:163032937	active;shared
chr2:163340460	active;shared
chr2:165096480	active;shared
chr2:165415899	active;shared
chr2:165543533	active;shared
chr2:165769691	active;shared
chr2:166153861	active;shared
chr2:167079689	active;shared
chr2:167347708	active;shared
chr2:168074255	active;shared
chr2:168074623	active;shared
chr2:170260606	active;shared
chr2:170417199	active;shared
chr2:170877922	active;shared
chr2:172215954	active;shared
chr2:172412321	active;shared
chr2:173241201	active;shared
chr2:174188534	active;shared
chr2:17741720	active;shared
chr2:17868368	active;shared
chr2:17870397	active;shared
chr2:180747051	active;shared
chr2:181042237	active;shared
chr2:18778479	active;shared
chr2:19199004	active;shared
chr2:19659526	active;shared
chr2:20518965	active;shared
chr2:22293733	active;shared
chr2:23069736	active;shared
chr2:26097861	active;shared
chr2:26194808	active;shared
chr2:28213154	active;shared
chr2:28780303	active;shared
chr2:28939724	active;shared
chr2:29006744	active;shared
chr2:29034662	active;shared
chr2:29219430	active;shared
chr2:29635007	active;shared
chr2:30359536	active;shared
chr2:30398192	active;shared
chr2:33338625	active;shared
chr2:33419793	active;shared
chr2:33701110	active;shared
chr2:33811720	active;shared
chr2:34107388	active;shared
chr2:34606403	active;shared
chr2:34743652	active;shared
chr2:36129303	active;shared
chr2:38340935	active;shared
chr2:38584871	active;shared
chr2:38697708	active;shared
chr2:38915037	active;shared
chr2:38964458	active;shared
chr2:40911149	active;shared
chr2:40976233	active;shared
chr2:4153335	active;shared
chr2:45044820	active;shared
chr2:45046173	active;shared
chr2:45117775	active;shared
chr2:4556379	active;shared
chr2:48333156	active;shared
chr2:4978253	active;shared
chr2:5045432	active;shared
chr2:5045721	active;shared
chr2:52472116	active;shared
chr2:52635576	active;shared
chr2:52928066	active;shared
chr2:5396633	active;shared
chr2:57211422	active;shared
chr2:5725484	active;shared
chr2:57378484	active;shared
chr2:58509828	active;shared
chr2:58533805	active;shared
chr2:58550808	active;shared
chr2:58620168	active;shared
chr2:59545184	active;shared
chr2:59639925	active;shared
chr2:59688585	active;shared
chr2:60037388	active;shared
chr2:60122333	active;shared
chr2:60200755	active;shared
chr2:60414761	active;shared
chr2:60788421	active;shared
chr2:61012302	active;shared
chr2:61804442	active;shared
chr2:6820889	active;shared
chr2:68825922	active;shared
chr2:69035590	active;shared
chr2:70202377	active;shared
chr2:71243501	active;shared
chr2:71350001	active;shared
chr2:71742864	active;shared
chr2:72477533	active;shared
chr2:72716061	active;shared
chr2:73776364	active;shared
chr2:74426558	active;shared
chr2:74451250	active;shared
chr2:74900195	active;shared
chr2:79456371	active;shared
chr2:92026239	active;shared
chr2:94069780	active;shared
chr2:94764014	active;shared
chr2:97466399	active;shared
chr3:100747568	active;shared
chr3:100822996	active;shared
chr3:101600057	active;shared
chr3:102062656	active;shared
chr3:105529838	active;shared
chr3:107637841	active;shared
chr3:108434060	active;shared
chr3:108646390	active;shared
chr3:109732813	active;shared
chr3:114570921	active;shared
chr3:120898400	active;shared
chr3:121448321	active;shared
chr3:121540235	active;shared
chr3:121574859	active;shared
chr3:121816404	active;shared
chr3:121887306	active;shared
chr3:122085555	active;shared
chr3:122647512	active;shared
chr3:126643622	active;shared
chr3:127184149	active;shared
chr3:127464157	active;shared
chr3:127632716	active;shared
chr3:128369779	active;shared
chr3:129386705	active;shared
chr3:129546439	active;shared
chr3:131270725	active;shared
chr3:132877951	active;shared
chr3:135571520	active;shared
chr3:136672183	active;shared
chr3:137594577	active;shared
chr3:138540244	active;shared
chr3:138851659	active;shared
chr3:138851863	active;shared
chr3:139861270	active;shared
chr3:141659208	active;shared
chr3:144200349	active;shared
chr3:144203969	active;shared
chr3:144204139	active;shared
chr3:144396766	active;shared
chr3:144664934	active;shared
chr3:145730151	active;shared
chr3:145947750	active;shared
chr3:146655248	active;shared
chr3:147883139	active;shared
chr3:149075677	active;shared
chr3:149252502	active;shared
chr3:149387699	active;shared
chr3:15113554	active;shared
chr3:152167599	active;shared
chr3:152410606	active;shared
chr3:152494872	active;shared
chr3:153501732	active;shared
chr3:154468098	active;shared
chr3:154817297	active;shared
chr3:156559942	active;shared
chr3:157321283	active;shared
chr3:159782402	active;shared
chr3:17795504	active;shared
chr3:18522727	active;shared
chr3:21935946	active;shared
chr3:24605723	active;shared
chr3:25074018	active;shared
chr3:25914836	active;shared
chr3:28737273	active;shared
chr3:31093069	active;shared
chr3:31954525	active;shared
chr3:32951410	active;shared
chr3:33508730	active;shared
chr3:33905395	active;shared
chr3:34034546	active;shared
chr3:34668062	active;shared
chr3:35062761	active;shared
chr3:35154609	active;shared
chr3:35320931	active;shared
chr3:37667036	active;shared
chr3:37958116	active;shared
chr3:38483686	active;shared
chr3:38712770	active;shared
chr3:4280716	active;shared
chr3:51995818	active;shared
chr3:52029688	active;shared
chr3:53101358	active;shared
chr3:53621027	active;shared
chr3:53847852	active;shared
chr3:54377977	active;shared
chr3:55411884	active;shared
chr3:56302564	active;shared
chr3:57804191	active;shared
chr3:59278008	active;shared
chr3:63836002	active;shared
chr3:6501495	active;shared
chr3:65654814	active;shared
chr3:68306360	active;shared
chr3:69175502	active;shared
chr3:78792620	active;shared
chr3:83590421	active;shared
chr3:84217471	active;shared
chr3:84217970	active;shared
chr3:84261217	active;shared
chr3:84858063	active;shared
chr3:85451707	active;shared
chr3:86701320	active;shared
chr3:86834968	active;shared
chr3:86927010	active;shared
chr3:87098658	active;shared
chr3:87161082	active;shared
chr3:8805028	active;shared
chr3:88521525	active;shared
chr3:88530240	active;shared
chr3:88628338	active;shared
chr3:89282072	active;shared
chr3:89673807	active;shared
chr3:8995200	active;shared
chr3:92917357	active;shared
chr3:9358178	active;shared
chr3:9520074	active;shared
chr3:96178201	active;shared
chr3:96673804	active;shared
chr3:97242687	active;shared
chr3:97574184	active;shared
chr3:9885924	active;shared
chr4:100842829	active;shared
chr4:101360481	active;shared
chr4:103179865	active;shared
chr4:103180544	active;shared
chr4:103929880	active;shared
chr4:104499746	active;shared
chr4:104798960	active;shared
chr4:105071255	active;shared
chr4:105181164	active;shared
chr4:105390328	active;shared
chr4:105505756	active;shared
chr4:106815947	active;shared
chr4:106827968	active;shared
chr4:106960023	active;shared
chr4:107538275	active;shared
chr4:107992156	active;shared
chr4:109658886	active;shared
chr4:10976316	active;shared
chr4:109762906	active;shared
chr4:10976741	active;shared
chr4:110157815	active;shared
chr4:111664043	active;shared
chr4:114666730	active;shared
chr4:115878380	active;shared
chr4:117190157	active;shared
chr4:117272645	active;shared
chr4:117283380	active;shared
chr4:117317957	active;shared
chr4:117416022	active;shared
chr4:118256549	active;shared
chr4:119389478	active;shared
chr4:119555795	active;shared
chr4:120184525	active;shared
chr4:120360281	active;shared
chr4:123667452	active;shared
chr4:124146271	active;shared
chr4:124200180	active;shared
chr4:124254678	active;shared
chr4:124254832	active;shared
chr4:124292923	active;shared
chr4:124455966	active;shared
chr4:124633023	active;shared
chr4:124672540	active;shared
chr4:124809689	active;shared
chr4:124901561	active;shared
chr4:125282816	active;shared
chr4:125479118	active;shared
chr4:125658662	active;shared
chr4:125718579	active;shared
chr4:125726821	active;shared
chr4:125922519	active;shared
chr4:125932191	active;shared
chr4:125975893	active;shared
chr4:12658748	active;shared
chr4:12662809	active;shared
chr4:126639520	active;shared
chr4:127227490	active;shared
chr4:127481219	active;shared
chr4:128118196	active;shared
chr4:128224550	active;shared
chr4:128724690	active;shared
